,query_hash,query_type,bytes_scanned,result_size,write_volume,cpu_time,unique_db_instance,num_read_tables,intermediate_result_size,hour,read_tables,write_table,timestamp,scan_to_result_ratio,scan_to_i_result_ratio,repetition_coefficient,load,cache_result,cache_ir,write_delta,was_cached,cache_writes,cache_reads,execution,execution_trigger,triggered_by,network_speed,total_runtime,runtime,size
182,4a4ca903fe2a87e783078e49b0141fc8,select,0,14255.0,0,0.0,0,1,285187.0,22,8A,,2024-04-15 09:26:01,2.799297288386987e-06,5.598594576773974e-05,0.0031023784901758012,0.0,False,False,False,True,0,1,incremental,immediate,4a4ca903fe2a87e783078e49b0141fc8,1250000000.0,0.0018426512111500313,0.00183181315191123,
657,fb2c6b8cbf092f15d39cb0e6abd3e69a,select,0,247829.0,0,0.0,0,1,4956678.0,22,0A,,2024-04-15 09:26:25,0.00038692227393043903,0.00773844547860878,0.002068252326783868,0.0,False,False,False,True,0,1,incremental,immediate,fb2c6b8cbf092f15d39cb0e6abd3e69a,1250000000.0,0.0018058713718287038,0.001231635112074203,
455,e492281b7424b2c49b06a488d6c0e864,select,951165213,267078.0,0,0.007313509141504344,0,1,5341645.0,22,3A,,2024-04-15 09:26:58,0.0002807950034946978,0.005615900069893955,0.001034126163391934,0.02,False,False,False,False,0,0,normal,immediate,e492281b7424b2c49b06a488d6c0e864,17179869184.0,0.059021856761742174,0.059021856761742174,5608723.0
863,1c6ef5043d232b29a6513c0753bba9c3,select,0,71758.0,0,0.0,0,1,1435257.0,22,3A,,2024-04-15 09:27:44,3.8000668113085862e-06,7.600133622617172e-05,0.001034126163391934,0.0,False,False,False,True,0,1,incremental,immediate,1c6ef5043d232b29a6513c0753bba9c3,1250000000.0,0.001184222595515194,0.0016980872226593797,
930,10536673c9dfc75e3e890563e319583d,select,0,1904.0,0,0.0,0,1,38125.0,22,6A,,2024-04-15 09:28:04,3.8103700799190146e-06,7.62074015983803e-05,0.002068252326783868,0.0,False,False,False,True,0,1,incremental,immediate,10536673c9dfc75e3e890563e319583d,1250000000.0,0.0012395646656372464,0.0012695959072148964,
740,ecd8653f1b14dec2d3db0be3fdbf3091,select,4805622555,87842.0,0,0.007817304978912474,0,2,2637251.0,22,"7A,3A",,2024-04-15 09:28:25,1.8293376941805164e-05,0.000548801308254155,0.0,0.04,False,False,False,False,0,0,normal,immediate,ecd8653f1b14dec2d3db0be3fdbf3091,17179869184.0,0.2836327006490071,0.2836327006490071,2725093.0
412,ec4e9ce64931ef86c2fdb952fda91157,select,10100271319,20659.0,0,0.012144601800999973,0,1,413265.0,22,3A,,2024-04-15 09:28:31,2.045831297851936e-06,4.091662595703872e-05,0.0,0.07,False,False,False,False,0,0,normal,immediate,ec4e9ce64931ef86c2fdb952fda91157,17179869184.0,0.5939854689708722,0.5939854689708722,433924.0
338,4407b9d3dc11d61b43261c0c11ba2428,select,75271582,339.0,0,0.006881466950668608,0,1,6839.0,22,0A,,2024-04-15 09:28:34,4.545115056032415e-06,9.09023011206483e-05,0.001034126163391934,0.01,True,True,False,False,1,0,normal,immediate,4407b9d3dc11d61b43261c0c11ba2428,17179869184.0,0.008886971523367421,0.009800512698741236,7178.0
824,e8aa5f591ffc0d3e5e1b5f87a6622bb8,select,0,17962.0,0,0.0,0,1,359308.0,22,9A,,2024-04-15 09:28:47,2.8856466302930314e-06,5.7712932605860626e-05,0.002068252326783868,0.0,False,False,False,True,0,1,incremental,immediate,e8aa5f591ffc0d3e5e1b5f87a6622bb8,1250000000.0,0.0013762981664904967,0.0016758463261644149,
966,c9635b6cbb7a525e53714d23ff333d32,select,0,1042.0,0,0.0,0,2,31277.0,22,"6A,8A",,2024-04-15 09:28:49,1.872046803274248e-07,5.616140409822744e-06,0.001034126163391934,0.0,False,False,False,True,0,1,incremental,immediate,c9635b6cbb7a525e53714d23ff333d32,1250000000.0,0.0019516775399107073,0.0019582979720572324,
83,3682422039967706d55b3d3be1437e22,select,4356677145,716.0,0,0.015795970006689433,0,2,21501.0,22,"3A,8A",,2024-04-15 09:29:03,1.645655627434499e-07,4.936966882303497e-06,0.0,0.05,False,False,False,False,0,0,normal,immediate,3682422039967706d55b3d3be1437e22,17179869184.0,0.261489970968958,0.261489970968958,22217.0
439,0d9b1af3bad349588db096bda0621f39,select,3123282065,88158.0,0,0.011537438433415377,0,1,1763259.0,22,0A,,2024-04-15 09:29:10,2.8227710458972705e-05,0.0005645542091794541,0.001034126163391934,0.03,False,False,False,False,0,0,normal,immediate,0d9b1af3bad349588db096bda0621f39,17179869184.0,0.18756766259334196,0.18756766259334196,1851417.0
965,a09caa5d80c3cdcf2392cad7dd7aa9b9,select,4099713716,16275.0,0,0.004649007714698763,0,1,325533.0,22,4A,,2024-04-15 09:29:21,3.970237804024977e-06,7.940475608049955e-05,0.001034126163391934,0.03,False,False,False,False,0,0,normal,immediate,a09caa5d80c3cdcf2392cad7dd7aa9b9,17179869184.0,0.2409592496805688,0.2409592496805688,341808.0
361,c8bf847ffa53e6bd034579fe85d81f71,select,2680949704,3168.0,0,0.003501349939244139,0,1,63391.0,22,6A,,2024-04-15 09:29:25,1.182280570398979e-06,2.3645611407979578e-05,0.001034126163391934,0.02,True,True,False,False,1,0,normal,immediate,c8bf847ffa53e6bd034579fe85d81f71,17179869184.0,0.15899870934811883,0.15911037407650788,66559.0
956,d7e83b08fae48be273c49feca17b2146,select,37939327985,7019.0,0,0.04582487652979896,0,2,210582.0,22,"1A,6A",,2024-04-15 09:30:10,1.850213860488135e-07,5.550641581464405e-06,0.0,0.26,False,False,False,False,0,0,normal,immediate,d7e83b08fae48be273c49feca17b2146,17179869184.0,2.231271976900604,2.231271976900604,217601.0
718,ab60eb5b27f70c2d9677da41ec441513,select,0,48437.0,0,0.0,0,1,968789.0,22,6A,,2024-04-15 09:31:30,1.5564081188360216e-05,0.00031128162376720434,0.001034126163391934,0.0,False,False,False,True,0,1,incremental,immediate,ab60eb5b27f70c2d9677da41ec441513,1250000000.0,0.0015063563332013933,0.0014615171591182488,
456,9b50460300b5daf682135f5d1df5538f,select,0,195610.0,0,0.0,0,1,3912237.0,22,4A,,2024-04-15 09:31:38,0.0005130751209141164,0.010261502418282328,0.001034126163391934,0.0,False,False,False,True,0,1,incremental,immediate,9b50460300b5daf682135f5d1df5538f,1250000000.0,0.001868367032922619,0.0012414384131119002,
524,6759969c00ce0553ccb740f8f7497cd0,select,971545122,307.0,0,0.005623266686943119,0,1,6147.0,22,6A,,2024-04-15 09:31:47,3.1644186027049533e-07,6.328837205409906e-06,0.001034126163391934,0.01,True,True,False,False,1,0,normal,immediate,6759969c00ce0553ccb740f8f7497cd0,17179869184.0,0.061055536081358906,0.060744161284841044,6454.0
627,baa0e4e0e586689ca1960301f0dab44d,select,0,812.0,0,0.0,0,1,16242.0,22,1A,,2024-04-15 09:32:04,1.3135656845868372e-07,2.6271313691736743e-06,0.002068252326783868,0.0,False,False,False,True,0,1,incremental,immediate,baa0e4e0e586689ca1960301f0dab44d,1250000000.0,0.0012172696397318725,0.0017484825081096908,
605,06e2ea3b828f1346bb056af1cafa9ea8,select,0,649.0,0,0.0,0,2,19723.0,22,"3A,2A",,2024-04-15 09:32:19,5.319583301695026e-06,0.0001595874990508508,0.0031023784901758012,0.0,False,False,False,True,0,1,incremental,immediate,06e2ea3b828f1346bb056af1cafa9ea8,1250000000.0,0.0015827469232466045,0.001693726932389943,
637,7e478175609cf3dae4bb5487b95a055e,select,0,443.0,0,0.0,0,2,13294.0,22,"1A,4A",,2024-04-15 09:32:30,7.800704463764785e-08,2.3402113391294357e-06,0.001034126163391934,0.0,False,False,False,True,0,1,incremental,immediate,7e478175609cf3dae4bb5487b95a055e,1250000000.0,0.0019249280016092882,0.0017610075536152146,
906,b6936c83e297f03bee95f99fdd654a7f,select,2218543871,436939.0,0,0.0030418626297518524,0,1,8738805.0,22,6A,,2024-04-15 09:32:44,0.0001969491468172323,0.0039389829363446465,0.001034126163391934,0.02,False,False,False,False,0,0,normal,immediate,b6936c83e297f03bee95f99fdd654a7f,17179869184.0,0.1306571806796953,0.1306571806796953,9175744.0
8,dc86b7681caafd984fb5fb0c0ca2042b,select,0,10593.0,0,0.0,0,1,211917.0,22,1A,,2024-04-15 09:33:18,8.363939071385922e-06,0.00016727878142771844,0.0031023784901758012,0.0,False,False,False,True,0,1,incremental,immediate,dc86b7681caafd984fb5fb0c0ca2042b,1250000000.0,0.0016160938041942915,0.0010772264536308912,
3,c86fbde9a005e2bd76de20f92c3a5e33,select,0,46559.0,0,0.0,0,1,931248.0,22,1A,,2024-04-15 09:33:58,3.997642330867568e-05,0.0007995284661735136,0.001034126163391934,0.0,False,False,False,True,0,1,incremental,immediate,c86fbde9a005e2bd76de20f92c3a5e33,1250000000.0,0.0013182066937255158,0.0016409021380047488,
256,af3b047cf0b36bb3d7b5afdcb9ba7341,select,0,24860.0,0,0.0,0,1,497242.0,22,2A,,2024-04-15 09:34:11,2.339134593786597e-05,0.0004678269187573194,0.002068252326783868,0.0,False,False,False,True,0,1,incremental,immediate,af3b047cf0b36bb3d7b5afdcb9ba7341,1250000000.0,0.0016157413977700096,0.0016919546321697392,
716,51ca82eff867ee4f99824c15770182b5,insert,1013668419,0.0,418908,0.006043790729885711,0,1,0.0,22,0A,7A,2024-04-15 09:34:14,0.0,0.0,0.001034126163391934,0.25,False,False,False,False,1,1,normal,immediate,51ca82eff867ee4f99824c15770182b5,17179869184.0,0.06460741639158214,0.06453252283087069,
7e2e5bf89902e4b3affafd8215ca8dfe,,select,418908,18.161420047685482,0,0.004744801987076934,0,2,544.8426014305645,22,"4A,7A",,2024-04-15 09:34:14,4.3354197216776674e-05,0.0013006259165033003,0.002068252326783868,0.01,True,True,False,False,0,0,incremental,triggered_by_write,51ca82eff867ee4f99824c15770182b5,1250000000.0,0.0027079777967556496,0.0027079777967556496,153776.0
543,f975c9ea6f11441048cfcbc8a18f68de,select,0,14039.0,0,0.0,0,1,280822.0,22,4A,,2024-04-15 09:34:30,1.1285987218216158e-06,2.2571974436432316e-05,0.002068252326783868,0.0,False,False,False,True,0,1,incremental,immediate,f975c9ea6f11441048cfcbc8a18f68de,1250000000.0,0.001391764546992751,0.0017637823028798395,
138,e7ec4c8b1a3181f8db1ece1409f3fede,select,923680120,17354.0,0,0.005107655683136968,0,1,347099.0,22,6A,,2024-04-15 09:34:39,1.8788949983124477e-05,0.00037577899966248957,0.0,0.01,False,False,False,False,0,0,normal,immediate,e7ec4c8b1a3181f8db1ece1409f3fede,17179869184.0,0.05631908705903937,0.05631908705903937,364453.0
811,f95d0aaf2553c5e008ebb1b67eb280a1,select,0,10345.0,0,0.0,0,1,208101.0,22,5A,,2024-04-15 09:34:49,9.118315134759999e-06,0.00018236630269519998,0.0031023784901758012,0.0,False,False,False,True,0,1,incremental,immediate,f95d0aaf2553c5e008ebb1b67eb280a1,1250000000.0,0.001884325548805327,0.0010908293721633862,
142,e5417687d5075b64926f12c1d7b355fa,select,1568839703,623.0,0,0.005026298961443683,0,1,12482.0,22,2A,,2024-04-15 09:35:18,3.979135513431381e-07,7.958271026862763e-06,0.0,0.02,False,False,False,False,0,0,normal,immediate,e5417687d5075b64926f12c1d7b355fa,17179869184.0,0.09383163894053076,0.09383163894053076,13105.0
717,0d9b9fa997a21086ab3449be25244a24,select,2635382639,13775.0,0,0.008060663377132739,0,1,275585.0,22,3A,,2024-04-15 09:36:28,5.228647805471267e-06,0.00010457295610942534,0.0,0.03,False,False,False,False,0,0,normal,immediate,0d9b9fa997a21086ab3449be25244a24,17179869184.0,0.15742979071671725,0.15742979071671725,289360.0
892,01c5d34c82ca7ec06d0dfc06bee85b51,select,307163451,3480.0,0,0.003803266885897438,0,1,69674.0,22,9A,,2024-04-15 09:36:29,1.1341947971000359e-05,0.00022683895942000716,0.0,0.01,False,False,False,False,0,0,normal,immediate,01c5d34c82ca7ec06d0dfc06bee85b51,17179869184.0,0.01978089944376718,0.01978089944376718,73154.0
354,a9861c21da789e96a78f083b233f0e9e,select,0,303.0,0,0.0,0,1,6061.0,22,4A,,2024-04-15 09:37:03,8.285655259737527e-08,1.6571310519475055e-06,0.001034126163391934,0.0,False,False,False,True,0,1,incremental,immediate,a9861c21da789e96a78f083b233f0e9e,1250000000.0,0.0018622449879753995,0.001359423380210379,
735,8b617b8f53a533bacbbeefbdbf42d121,select,0,2625.0,0,0.0,0,1,52535.0,22,2A,,2024-04-15 09:37:18,6.018102656374189e-07,1.2036205312748378e-05,0.002068252326783868,0.0,False,False,False,True,0,1,incremental,immediate,8b617b8f53a533bacbbeefbdbf42d121,1250000000.0,0.001961725607850977,0.0014811114472546277,
6,d696a1c2269762533e23f8d1d07d7410,select,0,16105.0,0,0.0,0,1,322140.0,22,4A,,2024-04-15 09:37:27,2.0908683090912592e-06,4.181736618182518e-05,0.002068252326783868,0.0,False,False,False,True,0,1,incremental,immediate,d696a1c2269762533e23f8d1d07d7410,1250000000.0,0.0016908279919424396,0.0013335734895296427,
502,bf5360a52d6206cfc15f54924f90b8ff,select,0,1231.0,0,0.0,0,1,24620.0,22,8A,,2024-04-15 09:37:44,4.841159358351376e-08,9.682318716702754e-07,0.002068252326783868,0.0,False,False,False,True,0,1,incremental,immediate,bf5360a52d6206cfc15f54924f90b8ff,1250000000.0,0.001907179442380857,0.0011099903961874354,
304,a95d0fbf0c23790e9fc44f8ed955a7f1,select,0,113566.0,0,0.0,0,1,2271368.0,22,2A,,2024-04-15 09:38:32,1.4033242614949983e-05,0.0002806648522989997,0.002068252326783868,0.0,False,False,False,True,0,1,incremental,immediate,a95d0fbf0c23790e9fc44f8ed955a7f1,1250000000.0,0.0019273394271522941,0.001818119849716309,
48,f8ce5d00b4a1d470b53f82349e33138d,select,1579766869,40401.0,0,0.004312944267991305,0,1,809333.0,22,7A,,2024-04-15 09:39:27,2.5617611467985795e-05,0.0005123522293597159,0.0,0.01,False,False,False,False,0,0,normal,immediate,f8ce5d00b4a1d470b53f82349e33138d,17179869184.0,0.09411100636707774,0.09411100636707774,849734.0
17,ff92cac87e265048305a136d6f1e2149,select,1498532112,17964.0,0,0.0036580908088097706,0,3,718951.0,22,"4A,0A,3A",,2024-04-15 09:39:33,1.1994429494297563e-05,0.00047977717977190247,0.0,0.01,False,False,False,False,0,0,normal,immediate,ff92cac87e265048305a136d6f1e2149,17179869184.0,0.08905509444764305,0.08905509444764305,736915.0
914,bc15e401560eecc481124da59ed0c5ed,select,0,23124.0,0,0.0,0,1,462528.0,22,4A,,2024-04-15 09:41:31,8.365137037169995e-06,0.0001673027407433999,0.001034126163391934,0.0,False,False,False,True,0,1,incremental,immediate,bc15e401560eecc481124da59ed0c5ed,1250000000.0,0.001413179239188739,0.0016092440586787536,
567,697c2ccd865060f74f41cbe6bb3fda81,select,0,479.0,0,0.0,0,1,9603.0,22,2A,,2024-04-15 09:43:35,4.0948659282250464e-07,8.189731856450092e-06,0.0031023784901758012,0.0,False,False,False,True,0,1,incremental,immediate,697c2ccd865060f74f41cbe6bb3fda81,1250000000.0,0.0013456997534546011,0.0014773489748238953,
144,a61113bebb08201c23481fec80fdf7f2,select,0,2649.0,0,0.0,0,1,53016.0,22,8A,,2024-04-15 09:44:53,7.46301253862427e-07,1.492602507724854e-05,0.001034126163391934,0.0,False,False,False,True,0,1,incremental,immediate,a61113bebb08201c23481fec80fdf7f2,1250000000.0,0.0012076625484845579,0.001987337015094381,
766,326f2f8b299c9ba759e51b0cbaf0996b,select,0,4981.0,0,0.0,0,1,100859.0,22,7A,,2024-04-15 09:44:58,2.530826336002507e-06,5.0616526720050135e-05,0.001034126163391934,0.0,False,False,False,True,0,1,incremental,immediate,326f2f8b299c9ba759e51b0cbaf0996b,1250000000.0,0.0019534221593104366,0.0015976771940128698,
826,7235745b4a8a9839fb5f328ea2918669,select,0,119317.0,0,0.0,0,1,2386408.0,22,8A,,2024-04-15 09:45:02,1.6940648784256583e-06,3.388129756851317e-05,0.002068252326783868,0.0,False,False,False,True,0,1,incremental,immediate,7235745b4a8a9839fb5f328ea2918669,1250000000.0,0.0016296965537056902,0.0018678000777332497,
442,2c285c3f0d0abcfafd77a65251656619,select,8922486354,49009.0,0,0.019983732876665477,0,1,980241.0,22,3A,,2024-04-15 09:45:39,5.493123742343181e-06,0.00010986247484686361,0.001034126163391934,0.08,False,False,False,False,0,0,normal,immediate,2c285c3f0d0abcfafd77a65251656619,17179869184.0,0.5293489266370048,0.5293489266370048,1029250.0
987,82d6ce642482d544b2f0c7dbec5c3c4d,select,0,1759.0,0,0.0,0,1,35191.0,22,8A,,2024-04-15 09:45:48,2.978373583248621e-07,5.9567471664972425e-06,0.001034126163391934,0.0,False,False,False,True,0,1,incremental,immediate,82d6ce642482d544b2f0c7dbec5c3c4d,1250000000.0,0.0013880116336033612,0.0012881430810672858,
317,bcdc99b80aeb8ee8f85d4bf7447ead51,select,0,45521.0,0,0.0,0,2,1365751.0,22,"4A,6A",,2024-04-15 09:46:41,2.210312756079402e-05,0.0006630938268238207,0.001034126163391934,0.0,False,False,False,True,0,1,incremental,immediate,bcdc99b80aeb8ee8f85d4bf7447ead51,1250000000.0,0.0017398138893928521,0.0018565372738465519,
851,9b35df51e57ce5f0d761b0213aa69df1,select,15727363734,16780.0,0,0.01780940141553181,0,1,335628.0,22,6A,,2024-04-15 09:46:49,1.0670240520484097e-06,2.1340481040968193e-05,0.001034126163391934,0.11,False,False,False,False,0,0,normal,immediate,9b35df51e57ce5f0d761b0213aa69df1,17179869184.0,0.9243577559992026,0.9243577559992026,352408.0
884,47a582e7b2913026432bbbca0e5443a7,select,0,66727.0,0,0.0,0,1,1334580.0,22,6A,,2024-04-15 09:47:33,8.016984980147278e-06,0.00016033969960294555,0.002068252326783868,0.0,False,False,False,True,0,1,incremental,immediate,47a582e7b2913026432bbbca0e5443a7,1250000000.0,0.0015357644841416283,0.0016144183640688344,
537,dd574a5a4590a485d36a2bf2cacd63ef,select,0,152.0,0,0.0,0,2,4583.0,22,"4A,2A",,2024-04-15 09:49:55,1.8911575453963007e-07,5.673472636188902e-06,0.002068252326783868,0.0,False,False,False,True,0,1,incremental,immediate,dd574a5a4590a485d36a2bf2cacd63ef,1250000000.0,0.001101210836098937,0.001953277058912008,
832,e0285d77e754f035efcf8bae3d8b2de1,select,1208518759,790.0,0,0.004681279703226391,0,1,15837.0,22,3A,,2024-04-15 09:51:05,6.554029018862793e-07,1.3108058037725586e-05,0.0,0.01,False,False,False,False,0,0,normal,immediate,e0285d77e754f035efcf8bae3d8b2de1,17179869184.0,0.07268568998304964,0.07268568998304964,16627.0
480,6759969c00ce0553ccb740f8f7497cd0,select,0,307.0,0,0.0,0,1,6157.0,22,3A,,2024-04-15 09:51:06,3.1644186027049533e-07,6.328837205409906e-06,0.001034126163391934,0.0,False,False,False,True,0,1,incremental,immediate,6759969c00ce0553ccb740f8f7497cd0,1250000000.0,0.0013924535735922612,0.0010652813837319169,
611,47a582e7b2913026432bbbca0e5443a7,select,0,66742.0,0,0.0,0,1,1334925.0,22,0A,,2024-04-15 09:51:08,8.016984980147278e-06,0.00016033969960294555,0.002068252326783868,0.0,False,False,False,True,0,1,incremental,immediate,47a582e7b2913026432bbbca0e5443a7,1250000000.0,0.00179570610768866,0.0020088674040405854,
174,134fc76063cb9ea43fd61612e85ba8a6,select,0,1648.0,0,0.0,0,1,33040.0,22,0A,,2024-04-15 09:51:28,1.4522515380714917e-06,2.9045030761429835e-05,0.002068252326783868,0.0,False,False,False,True,0,1,incremental,immediate,134fc76063cb9ea43fd61612e85ba8a6,1250000000.0,0.001946792369457547,0.0013484702578896758,
308,baa0e4e0e586689ca1960301f0dab44d,select,0,812.0,0,0.0,0,1,16245.0,22,2A,,2024-04-15 09:51:42,1.3135656845868372e-07,2.6271313691736743e-06,0.002068252326783868,0.0,False,False,False,True,0,1,incremental,immediate,baa0e4e0e586689ca1960301f0dab44d,1250000000.0,0.0013564709092132574,0.0010684337159176918,
570,082e29e06d5f880d5c96f73a6ccf8ba3,select,7568768899,2835.0,0,0.00869494810520694,0,1,56711.0,22,1A,,2024-04-15 09:51:51,3.7465415209380404e-07,7.49308304187608e-06,0.001034126163391934,0.05,False,False,False,False,0,0,normal,immediate,082e29e06d5f880d5c96f73a6ccf8ba3,17179869184.0,0.44490780765799354,0.44490780765799354,59546.0
35,664838c6bd3eebe4955c9d70a9663a01,select,0,134.0,0,0.0,0,1,2681.0,22,0A,,2024-04-15 09:52:03,9.257293031200583e-08,1.8514586062401166e-06,0.002068252326783868,0.0,False,False,False,True,0,1,incremental,immediate,664838c6bd3eebe4955c9d70a9663a01,1250000000.0,0.0012322270859785912,0.0010815766839043942,
986,4e9e1592a4559a0893ebe91cd8fe2187,select,0,23177.0,0,0.0,0,1,463613.0,22,3A,,2024-04-15 09:52:34,4.700038918821794e-06,9.400077837643588e-05,0.001034126163391934,0.0,False,False,False,True,0,1,incremental,immediate,4e9e1592a4559a0893ebe91cd8fe2187,1250000000.0,0.0011961286456378878,0.0019607309825954555,
286,4b2956965d0eceed1934538737e23194,select,0,69685.0,0,0.0,0,1,1393774.0,22,9A,,2024-04-15 09:52:34,1.215758497340463e-05,0.0002431516994680926,0.001034126163391934,0.0,False,False,False,True,0,1,incremental,immediate,4b2956965d0eceed1934538737e23194,1250000000.0,0.0018617513381984224,0.0019979398428459335,
434,bf236aa1956f480f3c35d92324a3cf90,select,12666847632,279543.0,0,0.01506732616958417,0,1,5590941.0,22,0A,,2024-04-15 09:52:39,2.2069205416331285e-05,0.00044138410832662573,0.001034126163391934,0.09,False,False,False,False,0,0,normal,immediate,bf236aa1956f480f3c35d92324a3cf90,17179869184.0,0.7448412348908057,0.7448412348908057,5870484.0
297,72901e9f3a79deb9867c1a7617c97d3b,select,4002029069,779.0,0,0.004578737367109749,0,1,15591.0,22,2A,,2024-04-15 09:52:46,1.9480571082939156e-07,3.896114216587831e-06,0.0,0.03,False,False,False,False,0,0,normal,immediate,72901e9f3a79deb9867c1a7617c97d3b,17179869184.0,0.23523811969774652,0.23523811969774652,16370.0
253,9edd4b03e93249fab2ba864eee07b877,select,27550081625,9550.0,0,0.03346337050046944,0,1,191015.0,22,8A,,2024-04-15 09:53:18,3.46675093046103e-07,6.93350186092206e-06,0.001034126163391934,0.19,False,False,False,False,0,0,normal,immediate,9edd4b03e93249fab2ba864eee07b877,17179869184.0,1.620357494616584,1.620357494616584,200565.0
414,84ecc5acb58ffc19dbaaf4170b15268d,select,3730620689,9933.0,0,0.007281635688071392,0,1,198692.0,22,6A,,2024-04-15 09:53:54,2.6630105245651173e-06,5.326021049130234e-05,0.001034126163391934,0.03,False,False,False,False,0,0,normal,immediate,84ecc5acb58ffc19dbaaf4170b15268d,17179869184.0,0.22079152190611384,0.22079152190611384,208625.0
